player_name,team_name,stat_type,line,timestamp,matched_name,bbref_id
Sabrina Ionescu,NYL,Assists,3.5,2025-06-17T11:02:49.810346,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Points,19.5,2025-06-17T11:02:49.810347,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,3-PT Made,1.5,2025-06-17T11:02:49.810348,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Points,20.5,2025-06-17T11:02:49.810349,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Assists,4.5,2025-06-17T11:02:49.810350,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Assists,7.5,2025-06-17T11:02:49.810351,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Points,14.5,2025-06-17T11:02:49.810352,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,3-PT Made,2.5,2025-06-17T11:02:49.810353,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Free Throws Made,3.5,2025-06-17T11:02:49.810354,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Points,18.5,2025-06-17T11:02:49.810355,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Pts+Rebs+Asts,29.5,2025-06-17T11:02:49.810356,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Pts+Rebs+Asts,34.5,2025-06-17T11:02:49.810357,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,3-PT Made,3.5,2025-06-17T11:02:49.810358,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Pts+Rebs+Asts,24.5,2025-06-17T11:02:49.810359,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Points,24.5,2025-06-17T11:02:49.810360,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Pts+Rebs,23.0,2025-06-17T11:02:49.810362,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Rebounds,6.5,2025-06-17T11:02:49.810366,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Rebounds,2.5,2025-06-17T11:02:49.810367,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Assists,8.5,2025-06-17T11:02:49.810368,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,FG Attempted,13.5,2025-06-17T11:02:49.810369,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Pts+Rebs+Asts,39.5,2025-06-17T11:02:49.810371,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Rebounds,4.5,2025-06-17T11:02:49.810372,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Assists,6.5,2025-06-17T11:02:49.810373,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Fantasy Score,35.5,2025-06-17T11:02:49.810374,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Pts+Asts,23.5,2025-06-17T11:02:49.810375,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Rebounds,4.0,2025-06-17T11:02:49.810376,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Rebounds,3.5,2025-06-17T11:02:49.810380,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,3-PT Attempted,6.5,2025-06-17T11:02:49.810381,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Rebs+Asts,9.0,2025-06-17T11:02:49.810382,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,3-PT Made,4.5,2025-06-17T11:02:49.810383,Sabrina Ionescu,ionessa01w
Sabrina Ionescu,NYL,Points,17.5,2025-06-17T11:02:49.810384,Sabrina Ionescu,ionessa01w
Jonquel Jones,NYL,Pts+Rebs+Asts,26.0,2025-06-17T11:02:49.810386,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,3-PT Made,1.5,2025-06-17T11:02:49.810387,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,3-PT Made,2.5,2025-06-17T11:02:49.810388,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Points,9.5,2025-06-17T11:02:49.810389,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Points,13.5,2025-06-17T11:02:49.810390,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Rebounds,10.0,2025-06-17T11:02:49.810391,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Pts+Rebs,23.5,2025-06-17T11:02:49.810392,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Points,17.5,2025-06-17T11:02:49.810393,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Points,11.5,2025-06-17T11:02:49.810394,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Defensive Rebounds,8.0,2025-06-17T11:02:49.810395,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Rebounds,10.5,2025-06-17T11:02:49.810396,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Free Throws Made,2.5,2025-06-17T11:02:49.810397,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,FG Attempted,10.5,2025-06-17T11:02:49.810398,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Rebounds,14.5,2025-06-17T11:02:49.810399,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,3-PT Made,0.5,2025-06-17T11:02:49.810400,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Rebounds,7.5,2025-06-17T11:02:49.810401,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Rebounds,13.5,2025-06-17T11:02:49.810402,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Fantasy Score,33.0,2025-06-17T11:02:49.810403,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Rebounds,8.5,2025-06-17T11:02:49.810404,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Points,19.5,2025-06-17T11:02:49.810405,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Points,12.5,2025-06-17T11:02:49.810406,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Points,14.5,2025-06-17T11:02:49.810410,Jonquel Jones,jonesjo01w
Jonquel Jones,NYL,Rebounds,9.5,2025-06-17T11:02:49.810411,Jonquel Jones,jonesjo01w
Natasha Cloud,NYL,Fantasy Score,25.5,2025-06-17T11:02:49.810413,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Points,7.5,2025-06-17T11:02:49.810414,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Assists,8.5,2025-06-17T11:02:49.810416,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Pts+Rebs+Asts,17.5,2025-06-17T11:02:49.810417,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Assists,4.5,2025-06-17T11:02:49.810419,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Pts+Rebs+Asts,19.5,2025-06-17T11:02:49.810420,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Pts+Asts,14.5,2025-06-17T11:02:49.810421,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Points,11.5,2025-06-17T11:02:49.810422,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Assists,5.5,2025-06-17T11:02:49.810423,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Points,14.5,2025-06-17T11:02:49.810424,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Assists,7.5,2025-06-17T11:02:49.810425,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Points,8.5,2025-06-17T11:02:49.810426,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Assists,6.5,2025-06-17T11:02:49.810427,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Rebounds,5.5,2025-06-17T11:02:49.810428,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Rebounds,3.5,2025-06-17T11:02:49.810429,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Points,9.5,2025-06-17T11:02:49.810430,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Points,5.5,2025-06-17T11:02:49.810431,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Assists,9.5,2025-06-17T11:02:49.810432,Natasha Cloud,cloudna01w
Natasha Cloud,NYL,Free Throws Made,1.5,2025-06-17T11:02:49.810433,Natasha Cloud,cloudna01w
Napheesa Collier,MIN,3-PT Made,2.5,2025-06-17T11:02:49.811303,Napheesa Collier,collina01w
Napheesa Collier,MIN,3-PT Made,0.5,2025-06-17T11:02:49.811308,Napheesa Collier,collina01w
Napheesa Collier,MIN,Pts+Rebs+Asts,44.5,2025-06-17T11:02:49.811310,Napheesa Collier,collina01w
Napheesa Collier,MIN,Points,25.5,2025-06-17T11:02:49.811311,Napheesa Collier,collina01w
Napheesa Collier,MIN,Pts+Rebs+Asts,39.5,2025-06-17T11:02:49.811312,Napheesa Collier,collina01w
Napheesa Collier,MIN,Rebounds,7.5,2025-06-17T11:02:49.811314,Napheesa Collier,collina01w
Napheesa Collier,MIN,Fantasy Score,47.5,2025-06-17T11:02:49.811315,Napheesa Collier,collina01w
Napheesa Collier,MIN,Pts+Rebs,33.0,2025-06-17T11:02:49.811317,Napheesa Collier,collina01w
Napheesa Collier,MIN,Rebs+Asts,13.5,2025-06-17T11:02:49.811319,Napheesa Collier,collina01w
Napheesa Collier,MIN,Free Throws Made,5.0,2025-06-17T11:02:49.811321,Napheesa Collier,collina01w
Napheesa Collier,MIN,Assists,3.5,2025-06-17T11:02:49.811322,Napheesa Collier,collina01w
Napheesa Collier,MIN,Rebounds,8.5,2025-06-17T11:02:49.811323,Napheesa Collier,collina01w
Napheesa Collier,MIN,Pts+Asts,28.5,2025-06-17T11:02:49.811324,Napheesa Collier,collina01w
Napheesa Collier,MIN,Points,23.5,2025-06-17T11:02:49.811325,Napheesa Collier,collina01w
Napheesa Collier,MIN,3-PT Attempted,3.5,2025-06-17T11:02:49.811327,Napheesa Collier,collina01w
Napheesa Collier,MIN,Rebounds,9.0,2025-06-17T11:02:49.811328,Napheesa Collier,collina01w
Napheesa Collier,MIN,Points,22.5,2025-06-17T11:02:49.811329,Napheesa Collier,collina01w
Napheesa Collier,MIN,Assists,5.5,2025-06-17T11:02:49.811330,Napheesa Collier,collina01w
Napheesa Collier,MIN,Pts+Rebs+Asts,34.5,2025-06-17T11:02:49.811331,Napheesa Collier,collina01w
Napheesa Collier,MIN,Assists,6.5,2025-06-17T11:02:49.811333,Napheesa Collier,collina01w
Napheesa Collier,MIN,Pts+Rebs+Asts,37.5,2025-06-17T11:02:49.811334,Napheesa Collier,collina01w
Napheesa Collier,MIN,Pts+Rebs+Asts,49.5,2025-06-17T11:02:49.811339,Napheesa Collier,collina01w
Napheesa Collier,MIN,Points,19.5,2025-06-17T11:02:49.811340,Napheesa Collier,collina01w
Napheesa Collier,MIN,Rebounds,11.5,2025-06-17T11:02:49.811341,Napheesa Collier,collina01w
Napheesa Collier,MIN,Points,29.5,2025-06-17T11:02:49.811343,Napheesa Collier,collina01w
Napheesa Collier,MIN,FG Attempted,17.5,2025-06-17T11:02:49.811344,Napheesa Collier,collina01w
Napheesa Collier,MIN,Assists,4.0,2025-06-17T11:02:49.811345,Napheesa Collier,collina01w
Napheesa Collier,MIN,3-PT Made,1.5,2025-06-17T11:02:49.811346,Napheesa Collier,collina01w
Napheesa Collier,MIN,Assists,2.5,2025-06-17T11:02:49.811347,Napheesa Collier,collina01w
Napheesa Collier,MIN,Defensive Rebounds,7.0,2025-06-17T11:02:49.811348,Napheesa Collier,collina01w
Napheesa Collier,MIN,Rebounds,12.5,2025-06-17T11:02:49.811349,Napheesa Collier,collina01w
Kayla McBride,MIN,Assists,3.5,2025-06-17T11:02:49.811351,Kayla McBride,mcbrika01w
Kayla McBride,MIN,3-PT Made,3.5,2025-06-17T11:02:49.811352,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Pts+Asts,19.0,2025-06-17T11:02:49.811353,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Points,17.5,2025-06-17T11:02:49.811354,Kayla McBride,mcbrika01w
Kayla McBride,MIN,3-PT Made,4.5,2025-06-17T11:02:49.811355,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Points,14.5,2025-06-17T11:02:49.811356,Kayla McBride,mcbrika01w
Kayla McBride,MIN,FG Attempted,10.5,2025-06-17T11:02:49.811357,Kayla McBride,mcbrika01w
Kayla McBride,MIN,3-PT Made,2.5,2025-06-17T11:02:49.811358,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Free Throws Made,2.5,2025-06-17T11:02:49.811359,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Rebounds,5.5,2025-06-17T11:02:49.811361,Kayla McBride,mcbrika01w
Kayla McBride,MIN,3-PT Attempted,6.5,2025-06-17T11:02:49.811362,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Points,11.5,2025-06-17T11:02:49.811363,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Points,19.5,2025-06-17T11:02:49.811364,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Fantasy Score,26.0,2025-06-17T11:02:49.811366,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Pts+Rebs+Asts,22.5,2025-06-17T11:02:49.811367,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Rebounds,3.5,2025-06-17T11:02:49.811368,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Points,15.5,2025-06-17T11:02:49.811369,Kayla McBride,mcbrika01w
Kayla McBride,MIN,3-PT Made,1.5,2025-06-17T11:02:49.811370,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Assists,2.5,2025-06-17T11:02:49.811371,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Pts+Rebs+Asts,29.5,2025-06-17T11:02:49.811372,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Points,24.5,2025-06-17T11:02:49.811373,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Assists,5.5,2025-06-17T11:02:49.811374,Kayla McBride,mcbrika01w
Kayla McBride,MIN,Assists,4.5,2025-06-17T11:02:49.811375,Kayla McBride,mcbrika01w
Jewell Loyd,LVA,Rebounds,7.5,2025-06-17T11:02:49.811376,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Pts+Rebs+Asts,22.5,2025-06-17T11:02:49.811377,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Rebs+Asts,6.5,2025-06-17T11:02:49.811378,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Rebounds,4.5,2025-06-17T11:02:49.811379,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Pts+Rebs+Asts,29.5,2025-06-17T11:02:49.811380,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Pts+Rebs+Asts,24.5,2025-06-17T11:02:49.811381,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Pts+Rebs+Asts,19.5,2025-06-17T11:02:49.811383,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Pts+Asts,17.5,2025-06-17T11:02:49.811384,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Points,11.5,2025-06-17T11:02:49.811385,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Points,17.5,2025-06-17T11:02:49.811386,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Points,16.5,2025-06-17T11:02:49.811387,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Fantasy Score,26.0,2025-06-17T11:02:49.811388,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Pts+Rebs+Asts,21.5,2025-06-17T11:02:49.811389,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,3-PT Made,2.5,2025-06-17T11:02:49.811391,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Rebounds,6.5,2025-06-17T11:02:49.811392,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Rebounds,3.5,2025-06-17T11:02:49.811393,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,3-PT Made,3.5,2025-06-17T11:02:49.811394,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,3-PT Made,1.5,2025-06-17T11:02:49.811395,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Assists,4.5,2025-06-17T11:02:49.811399,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Points,19.5,2025-06-17T11:02:49.811400,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,3-PT Made,4.5,2025-06-17T11:02:49.811401,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Pts+Rebs,18.5,2025-06-17T11:02:49.811402,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Assists,3.5,2025-06-17T11:02:49.811404,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Rebounds,2.5,2025-06-17T11:02:49.811405,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Points,14.5,2025-06-17T11:02:49.811406,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Points,13.5,2025-06-17T11:02:49.811408,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Assists,1.5,2025-06-17T11:02:49.811409,Jewell Loyd,loyddje01w
Jewell Loyd,LVA,Rebounds,4.0,2025-06-17T11:02:49.811410,Jewell Loyd,loyddje01w
Chelsea Gray,LVA,Rebounds,4.5,2025-06-17T11:02:49.811411,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Assists,7.5,2025-06-17T11:02:49.811412,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Rebounds,2.5,2025-06-17T11:02:49.811413,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Pts+Asts,19.5,2025-06-17T11:02:49.811414,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Pts+Rebs,17.5,2025-06-17T11:02:49.811415,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Assists,5.5,2025-06-17T11:02:49.811416,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Assists,5.0,2025-06-17T11:02:49.811418,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Pts+Rebs+Asts,19.5,2025-06-17T11:02:49.811419,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Points,19.5,2025-06-17T11:02:49.811420,Chelsea Gray,grayych01w
Chelsea Gray,LVA,3-PT Made,3.5,2025-06-17T11:02:49.811421,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Assists,6.5,2025-06-17T11:02:49.811422,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Points,14.5,2025-06-17T11:02:49.811423,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Rebs+Asts,8.5,2025-06-17T11:02:49.811424,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Assists,3.5,2025-06-17T11:02:49.811425,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Points,11.5,2025-06-17T11:02:49.811426,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Rebounds,5.5,2025-06-17T11:02:49.811427,Chelsea Gray,grayych01w
Chelsea Gray,LVA,3-PT Made,1.5,2025-06-17T11:02:49.811428,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Points,17.5,2025-06-17T11:02:49.811429,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Pts+Rebs+Asts,29.5,2025-06-17T11:02:49.811431,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Pts+Rebs+Asts,22.5,2025-06-17T11:02:49.811432,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Points,24.5,2025-06-17T11:02:49.811433,Chelsea Gray,grayych01w
Chelsea Gray,LVA,3-PT Made,2.5,2025-06-17T11:02:49.811434,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Fantasy Score,29.0,2025-06-17T11:02:49.811436,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Rebounds,3.5,2025-06-17T11:02:49.811437,Chelsea Gray,grayych01w
Chelsea Gray,LVA,Pts+Rebs+Asts,24.5,2025-06-17T11:02:49.811438,Chelsea Gray,grayych01w
Jackie Young,LVA,Pts+Rebs+Asts,34.5,2025-06-17T11:02:49.811439,Jackie Young,youngja01w
Jackie Young,LVA,Pts+Rebs+Asts,28.5,2025-06-17T11:02:49.811440,Jackie Young,youngja01w
Jackie Young,LVA,Rebounds,4.0,2025-06-17T11:02:49.811441,Jackie Young,youngja01w
Jackie Young,LVA,Rebounds,7.5,2025-06-17T11:02:49.811442,Jackie Young,youngja01w
Jackie Young,LVA,Pts+Rebs,24.5,2025-06-17T11:02:49.811444,Jackie Young,youngja01w
Jackie Young,LVA,Points,22.5,2025-06-17T11:02:49.811444,Jackie Young,youngja01w
Jackie Young,LVA,Points,19.5,2025-06-17T11:02:49.811445,Jackie Young,youngja01w
Jackie Young,LVA,Points,29.5,2025-06-17T11:02:49.811446,Jackie Young,youngja01w
Jackie Young,LVA,Pts+Rebs+Asts,39.5,2025-06-17T11:02:49.811447,Jackie Young,youngja01w
Jackie Young,LVA,Assists,5.5,2025-06-17T11:02:49.811448,Jackie Young,youngja01w
Jackie Young,LVA,Rebounds,6.5,2025-06-17T11:02:49.811449,Jackie Young,youngja01w
Jackie Young,LVA,Rebounds,5.5,2025-06-17T11:02:49.811450,Jackie Young,youngja01w
Jackie Young,LVA,Assists,3.5,2025-06-17T11:02:49.811451,Jackie Young,youngja01w
Jackie Young,LVA,Assists,4.0,2025-06-17T11:02:49.811452,Jackie Young,youngja01w
Jackie Young,LVA,Points,19.5,2025-06-17T11:02:49.811453,Jackie Young,youngja01w
Jackie Young,LVA,Points,17.5,2025-06-17T11:02:49.811454,Jackie Young,youngja01w
Jackie Young,LVA,Assists,7.5,2025-06-17T11:02:49.811459,Jackie Young,youngja01w
Jackie Young,LVA,Pts+Rebs+Asts,24.5,2025-06-17T11:02:49.811460,Jackie Young,youngja01w
Jackie Young,LVA,Rebounds,3.5,2025-06-17T11:02:49.811462,Jackie Young,youngja01w
Jackie Young,LVA,Pts+Rebs+Asts,31.5,2025-06-17T11:02:49.811463,Jackie Young,youngja01w
Jackie Young,LVA,Points,24.5,2025-06-17T11:02:49.811464,Jackie Young,youngja01w
Jackie Young,LVA,Assists,6.5,2025-06-17T11:02:49.811466,Jackie Young,youngja01w
Jackie Young,LVA,3-PT Made,3.5,2025-06-17T11:02:49.811467,Jackie Young,youngja01w
Jackie Young,LVA,Points,18.5,2025-06-17T11:02:49.811468,Jackie Young,youngja01w
Jackie Young,LVA,3-PT Made,1.5,2025-06-17T11:02:49.811469,Jackie Young,youngja01w
Jackie Young,LVA,3-PT Made,2.5,2025-06-17T11:02:49.811471,Jackie Young,youngja01w
Jackie Young,LVA,Fantasy Score,36.0,2025-06-17T11:02:49.811472,Jackie Young,youngja01w
Jackie Young,LVA,Assists,2.5,2025-06-17T11:02:49.811473,Jackie Young,youngja01w
Jackie Young,LVA,Pts+Asts,24.5,2025-06-17T11:02:49.811475,Jackie Young,youngja01w
Courtney Williams,MIN,Pts+Rebs+Asts,24.5,2025-06-17T11:02:49.811476,Courtney Williams,willico01w
Courtney Williams,MIN,Points,11.5,2025-06-17T11:02:49.811477,Courtney Williams,willico01w
Courtney Williams,MIN,Assists,3.5,2025-06-17T11:02:49.811478,Courtney Williams,willico01w
Courtney Williams,MIN,Pts+Asts,15.5,2025-06-17T11:02:49.811479,Courtney Williams,willico01w
Courtney Williams,MIN,Rebs+Asts,10.0,2025-06-17T11:02:49.811480,Courtney Williams,willico01w
Courtney Williams,MIN,Points,17.5,2025-06-17T11:02:49.811481,Courtney Williams,willico01w
Courtney Williams,MIN,Rebounds,5.5,2025-06-17T11:02:49.811482,Courtney Williams,willico01w
Courtney Williams,MIN,Pts+Rebs,14.5,2025-06-17T11:02:49.811483,Courtney Williams,willico01w
Courtney Williams,MIN,Points,10.5,2025-06-17T11:02:49.811484,Courtney Williams,willico01w
Courtney Williams,MIN,Rebounds,7.5,2025-06-17T11:02:49.811485,Courtney Williams,willico01w
Courtney Williams,MIN,Rebounds,4.0,2025-06-17T11:02:49.811486,Courtney Williams,willico01w
Courtney Williams,MIN,Pts+Rebs+Asts,19.5,2025-06-17T11:02:49.811487,Courtney Williams,willico01w
Courtney Williams,MIN,Rebounds,3.5,2025-06-17T11:02:49.811488,Courtney Williams,willico01w
Courtney Williams,MIN,Rebounds,4.5,2025-06-17T11:02:49.811489,Courtney Williams,willico01w
Courtney Williams,MIN,FG Attempted,11.5,2025-06-17T11:02:49.811491,Courtney Williams,willico01w
Courtney Williams,MIN,Points,14.5,2025-06-17T11:02:49.811492,Courtney Williams,willico01w
Courtney Williams,MIN,Assists,6.0,2025-06-17T11:02:49.811493,Courtney Williams,willico01w
Courtney Williams,MIN,Rebounds,2.5,2025-06-17T11:02:49.811494,Courtney Williams,willico01w
Courtney Williams,MIN,Pts+Rebs+Asts,29.5,2025-06-17T11:02:49.811495,Courtney Williams,willico01w
Courtney Williams,MIN,Assists,6.5,2025-06-17T11:02:49.811496,Courtney Williams,willico01w
Courtney Williams,MIN,Offensive Rebounds,0.5,2025-06-17T11:02:49.811497,Courtney Williams,willico01w
Courtney Williams,MIN,Points,9.5,2025-06-17T11:02:49.811498,Courtney Williams,willico01w
Courtney Williams,MIN,Assists,4.5,2025-06-17T11:02:49.811500,Courtney Williams,willico01w
Courtney Williams,MIN,Assists,7.5,2025-06-17T11:02:49.811501,Courtney Williams,willico01w
Courtney Williams,MIN,Fantasy Score,26.5,2025-06-17T11:02:49.811502,Courtney Williams,willico01w
Courtney Williams,MIN,Points,7.5,2025-06-17T11:02:49.811502,Courtney Williams,willico01w
Courtney Williams,MIN,Pts+Rebs+Asts,20.5,2025-06-17T11:02:49.811504,Courtney Williams,willico01w
Alanna Smith,MIN,3-PT Made,0.5,2025-06-17T11:02:49.811505,Alanna Smith,smithal01w
Alanna Smith,MIN,Rebounds,5.0,2025-06-17T11:02:49.811506,Alanna Smith,smithal01w
Alanna Smith,MIN,Rebounds,6.5,2025-06-17T11:02:49.811507,Alanna Smith,smithal01w
Alanna Smith,MIN,Fantasy Score,28.0,2025-06-17T11:02:49.811508,Alanna Smith,smithal01w
Alanna Smith,MIN,Points,17.5,2025-06-17T11:02:49.811511,Alanna Smith,smithal01w
Alanna Smith,MIN,Pts+Rebs+Asts,18.0,2025-06-17T11:02:49.811513,Alanna Smith,smithal01w
Alanna Smith,MIN,Points,10.0,2025-06-17T11:02:49.811514,Alanna Smith,smithal01w
Alanna Smith,MIN,Pts+Rebs,15.5,2025-06-17T11:02:49.811515,Alanna Smith,smithal01w
Alanna Smith,MIN,3-PT Made,1.5,2025-06-17T11:02:49.811516,Alanna Smith,smithal01w
Alanna Smith,MIN,Rebounds,7.5,2025-06-17T11:02:49.811517,Alanna Smith,smithal01w
Alanna Smith,MIN,Points,7.5,2025-06-17T11:02:49.811518,Alanna Smith,smithal01w
Alanna Smith,MIN,Points,9.5,2025-06-17T11:02:49.811519,Alanna Smith,smithal01w
Alanna Smith,MIN,3-PT Made,2.5,2025-06-17T11:02:49.811521,Alanna Smith,smithal01w
Alanna Smith,MIN,Points,14.5,2025-06-17T11:02:49.811522,Alanna Smith,smithal01w
Alanna Smith,MIN,Rebounds,3.5,2025-06-17T11:02:49.811523,Alanna Smith,smithal01w
Alanna Smith,MIN,Rebounds,4.5,2025-06-17T11:02:49.811524,Alanna Smith,smithal01w
Alanna Smith,MIN,Rebounds,5.5,2025-06-17T11:02:49.811525,Alanna Smith,smithal01w
Alanna Smith,MIN,Points,11.5,2025-06-17T11:02:49.811526,Alanna Smith,smithal01w
Arike Ogunbowale,DAL,3-PT Made,3.5,2025-06-17T11:02:49.811532,Arike Ogunbowale,ogunbar01w
Arike Ogunbowale,DAL,Points,19.5,2025-06-17T11:02:49.811533,Arike Ogunbowale,ogunbar01w
